a_year,a_ref,v_id,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype
2017,196,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,197,0,1,Pedestrian,Male,17-24,Slightly injured,,,Other,,,
2017,198,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,198,1,2,Vehicle passenger - front,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,199,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,200,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,201,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,202,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,202,2,2,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,202,2,3,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2017,202,2,4,Vehicle passenger - rear,Male,25-34,Slightly injured,,,Other,,,Car
2017,203,0,1,Pedestrian,Male,65+,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2017,204,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,205,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,205,1,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,205,2,3,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,206,0,1,Pedestrian,Female,35-44,Slightly injured,,,Other,,,
2017,207,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,208,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,208,2,2,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,209,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,210,1,1,Driver,Female,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,211,1,1,Vehicle passenger - front,Female,Under 10,Slightly injured,,,Other,,,Car
2017,212,1,1,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,213,1,1,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,214,1,1,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2017,215,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,215,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,215,3,3,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,215,4,4,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,216,2,1,Pedal cyclist,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,217,2,1,Driver,Female,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,217,2,2,Vehicle passenger - front,Female,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,217,1,3,Driver,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,218,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,218,2,2,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,218,2,3,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,219,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,220,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,220,2,2,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,221,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,222,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,223,0,1,Pedestrian,Male,10-16,Seriously injured,In carriageway crossing elsewhere within 50m of crossing,Crossing from drivers offside,Other,Not a bus or coach passenger,No,
2017,223,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,224,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,225,1,1,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2017,226,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,226,1,2,Vehicle passenger - rear,Male,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,226,1,3,Vehicle passenger - front,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,227,0,1,Pedestrian,Male,25-34,Seriously injured,Unknown or other,Unknown / other,Other,Not a bus or coach passenger,No,
2017,228,2,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,228,2,2,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Car
2017,229,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,230,0,1,Pedestrian,Male,10-16,Seriously injured,In centre of carriageway,Crossing from drivers offside masked by static vehicle,School pupil on journey to / from school,Not a bus or coach passenger,No,
2017,230,0,2,Pedestrian,Female,10-16,Seriously injured,In centre of carriageway,Crossing from drivers offside masked by static vehicle,School pupil on journey to / from school,Not a bus or coach passenger,No,
2017,231,3,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,231,3,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,232,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,232,2,2,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,232,2,3,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Car
2017,233,1,1,Driver,Male,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Goods 7.5 tonnes or over
2017,234,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,234,1,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,235,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,236,1,1,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,236,1,2,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,237,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,238,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,239,1,1,Pedal cyclist,Male,17-24,Slightly injured,,,Other,,,Pedal cycle
2017,240,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,240,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,241,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car (used as taxi)
2017,242,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,243,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,244,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,244,2,2,Vehicle passenger - front,Male,10-16,Slightly injured,,,Other,,,Car
2017,245,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,246,1,1,Pedal cyclist,Male,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,247,0,1,Pedestrian,Male,45-54,Slightly injured,,,Other,,,
2017,248,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,249,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,249,2,2,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,250,2,1,Driver,Female,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,250,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,250,2,3,Vehicle passenger - rear,Male,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,250,2,4,Vehicle passenger - front,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,251,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,251,1,2,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,251,1,3,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Car
2017,252,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,253,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,254,2,1,Pedal cyclist,Male,17-24,Slightly injured,,,Other,,,Pedal cycle
2017,255,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,255,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,255,2,3,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,256,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,257,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,257,2,2,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,258,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,258,1,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,259,1,1,Driver,Female,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,260,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,261,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,262,1,1,Vehicle passenger - front,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,262,1,2,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,262,3,3,Driver,Male,65+,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,263,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,264,0,1,Pedestrian,Male,10-16,Slightly injured,,,Other,,,
2017,265,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,266,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,267,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,268,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,269,0,1,Pedestrian,Male,10-16,Slightly injured,,,Other,,,
2017,270,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,270,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,270,2,3,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,271,2,1,Pedal cyclist,Male,65+,Slightly injured,,,Other,,,Pedal cycle
2017,272,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Goods vehicle (gross weight unknown)
2017,273,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,274,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,275,0,1,Pedestrian,Female,25-34,Seriously injured,On footway or verge,Unknown / other,Other,Not a bus or coach passenger,No,
2017,276,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,277,1,1,Pedal cyclist,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,278,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,278,2,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2017,278,2,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,279,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,280,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,281,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,281,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,282,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,282,1,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,282,1,3,Vehicle passenger - rear,Female,55-64,Slightly injured,,,Other,,,Car
2017,282,1,4,Vehicle passenger - rear,Female,55-64,Slightly injured,,,Other,,,Car
2017,283,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,284,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,285,1,1,Driver,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,285,2,2,Driver,Female,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,285,2,3,Vehicle passenger - front,Female,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,285,3,4,Driver,Female,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,286,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,287,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,287,1,2,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2017,287,1,3,Vehicle passenger - rear,Female,65+,Slightly injured,,,Other,,,Car
2017,287,2,4,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,287,3,5,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,287,3,6,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,288,2,1,Pedal cyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,289,0,1,Pedestrian,Male,55-64,Seriously injured,In centre of carriageway,Unknown / other,Other,Not a bus or coach passenger,No,
2017,290,2,1,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Car
2017,290,1,2,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,291,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,292,1,1,Motorcyclist,Male,65+,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,293,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,294,2,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,295,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,296,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,297,2,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,297,2,2,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Car
2017,297,2,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,297,2,4,Vehicle passenger - rear,Female,65+,Slightly injured,,,Other,,,Car
2017,297,1,5,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,298,1,1,Driver,Female,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,298,2,2,Pedal cyclist,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,299,2,1,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,300,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,301,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,302,1,1,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,303,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,304,0,1,Pedestrian,Female,55-64,Slightly injured,,,Other,,,
2017,305,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,306,2,1,Vehicle passenger - front,Male,55-64,Slightly injured,,,Other,,,Car
2017,307,1,1,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2017,307,1,2,Vehicle passenger - rear,Male,35-44,Slightly injured,,,Other,,,Car
2017,308,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,308,2,2,Vehicle passenger - rear,Female,35-44,Slightly injured,,,Other,,,Car
2017,309,1,1,Driver,Male,25-34,Fatal,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,310,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,310,2,2,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,311,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,312,1,1,Motorcyclist,Male,17-24,Slightly injured,,,Other,,,Motorcycle (under 125cc)
2017,313,1,1,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,314,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,314,2,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2017,314,3,3,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,315,0,1,Pedestrian,Female,45-54,Slightly injured,,,Other,,,
2017,316,2,1,Pedal cyclist,Male,45-54,Slightly injured,,,Other,,,Pedal cycle
2017,317,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,317,2,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,317,2,3,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2017,318,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,319,2,1,Driver,Female,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,319,2,2,Vehicle passenger - front,Male,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,319,1,3,Motorcyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (engine size unknown)
2017,320,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,321,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,321,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,322,2,1,Motorcyclist,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (under 125cc)
2017,323,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,324,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,324,2,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2017,325,3,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,326,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,327,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,327,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,328,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,329,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,329,1,2,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2017,330,0,1,Pedestrian,Male,25-34,Slightly injured,,,Other,,,
2017,331,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,332,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,333,0,1,Pedestrian,Male,45-54,Slightly injured,,,Other,,,
2017,334,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,335,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,336,0,1,Pedestrian,Female,45-54,Slightly injured,,,Other,,,
2017,337,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,337,2,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2017,337,3,3,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,337,3,4,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,338,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,338,2,2,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,339,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,339,1,2,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2017,340,2,1,Driver,Female,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,340,1,2,Driver,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car (used as taxi)
2017,340,1,3,Vehicle passenger - front,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car (used as taxi)
2017,341,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,341,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,342,1,1,Driver,Female,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,342,2,2,Driver,Male,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,342,1,3,Vehicle passenger - front,Female,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,343,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,344,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
